Parent X. Child Weight Probability
dsn1 -| aga -0.050438 0.999455
znhit3 -> efhd2 0.210991 0.999454
prim1 -> chaf1b 0.202039 0.999453
cks1b -| mad2l1 -0.117338 0.999453
cdkn2d -> zgc:173552 0.171806 0.999452
cenph -| poln -0.127938 0.999452
zgc:136564 -> fam129bb 0.08618 0.999451
atic -> mis12 0.184055 0.99945
ssuh2rs1 -| si:ch211-113a14.18 -0.175315 0.99945
ms4a17a.6 -| scd -0.086574 0.99945
vwf -> mki67 0.30951 0.999449
cd74a -| grn1 -0.250844 0.999449
spc25 -> nkain1 0.129245 0.999449
si:dkey-6i22.5 -| ncaph -0.152137 0.999448
socs7 -> mis18a 0.261756 0.999446
mis12 -> vwf 0.113 0.999445
pane1 -| mrps35 -0.148186 0.999443
prim2 -| n6amt2 -0.138618 0.999438
runx1 -> zgc:110540 0.360019 0.999437
cmklr1 -> ncapg2 0.226818 0.999437
slc2a6 -> nsl1 0.254329 0.999436
soul5 -> chchd10 0.209412 0.999435
csf3r -| arpc1b -1.008456 0.999434
ms4a17a.10 -| cth -0.177055 0.999434
e2f7 -> ssuh2rs1 0.154598 0.999434
gig2q -| chaf1b -0.271601 0.999433
si:dkey-106l3.6 -> si:dkey-188i13.7 0.247844 0.999433
runx1 -> si:dkey-108k21.14 0.067187 0.999433
mis18a -| si:dkey-22a1.3 -0.132724 0.99943
soul5 -| ncapd2 -0.160451 0.999428
slc2a6 -> e2f8 0.222783 0.999427
si:dkey-172j4.3 -> tfeb 0.175014 0.999427
ssuh2rs1 -> grna 0.214235 0.999425
gig2q -> gata2b 0.155704 0.999422
tfb1m -> amt 0.109239 0.999422
ncf2 -> phkg1a 0.205355 0.99942
spns3 -| itgb2 -0.323552 0.999419
thyn1 -> ube2t 0.180502 0.999419
si:dkey-185e18.7 -> ncapd2 0.208915 0.999417
tat -| esco2 -0.116719 0.999417
hook1 -> LOC100148591 0.340452 0.999414
smc2 -| chtf8 -0.146573 0.999414
gata2a -> c5ar1 0.090201 0.999414
swap70b -| ddx5 -0.720277 0.999413
tagln2 -> lig1 0.133771 0.999413
slc3a2a -> sgk3 0.117692 0.999413
nkain1 -> grna 0.190434 0.999412
rpl18a -> stoml3b 0.065971 0.99941
rrm2 -| gig2q -0.12474 0.999408
si:dkey-257i7.5 -> hexb 0.225713 0.999407
mafba -| itgae.1 -0.243371 0.999405
serpinb1 -> fzd8b 0.236256 0.999404
rpl18 -| dennd2da -0.103661 0.999403
gnai2b -| prim1 -0.222475 0.999402
rpl7 -> il1b 0.048365 0.999402
ncapd2 -| si:dkey-106l3.6 -0.119555 0.999401
rps19 -> samsn1a 0.073667 0.999401
si:ch211-26b3.4 -| rpl30 -1.305993 0.999399
soul5 -| si:dkey-261m9.12 -0.113751 0.999399
cenph -| pane1 -0.208197 0.999396
cdc6 -| LOC570115 -0.085497 0.999393
cfl1 -| lig1 -0.296436 0.999391
si:dkey-188i13.7 -| nsun3 -0.101481 0.999391
rpl10a -| si:ch211-39k3.2 -0.038641 0.999388
soul5 -> n6amt2 0.225746 0.999386
si:dkey-185e18.7 -> zgc:110224 0.151413 0.999386
rpl7 -> si:dkey-56m19.5 0.054769 0.999384
si:dkey-106l3.6 -> fzd8b 0.358955 0.999383
f5 -| zgc:110340 -0.082538 0.999382
hook1 -> e2f8 0.227723 0.999381
tat -> mrps35 0.210209 0.999381
cth -> cbsa 0.142677 0.999377
soul5 -| mapk12a -0.059724 0.999377
runx1 -| si:dkey-5n18.1 -0.158409 0.999376
gata2a -> primpol 0.146922 0.999375
cenpn -| e2f7 -0.089298 0.999373
gig2q -| rrm1 -0.52273 0.999372
gabrp -| pane1 -0.380764 0.999372
pstpip1a -> vrk2 0.131593 0.999371
zgc:110425 -| atad5a -0.118928 0.99937
si:dkey-172j4.3 -> c1qc 0.254634 0.999369
grna -> ncaph2 0.23869 0.999366
actb2 -> ltb4r 0.157262 0.999366
znhit3 -| pane1 -0.243904 0.999365
si:ch211-113a14.18 -> zgc:110340 0.177331 0.999363
mafba -> zgc:173915 0.22675 0.999361
runx1 -> ncapd2 0.148657 0.999361
zgc:110425 -| smc4 -0.145551 0.999361
tpt1 -> actb2 0.048219 0.999361
si:dkey-106l3.6 -| ssuh2rs1 -0.14401 0.999359
lygl1 -> grna 0.145778 0.999358
si:dkey-261m9.12 -> cox8b 0.361196 0.999357
rad51 -| tat -0.11692 0.999357
srgn -> mnd1 0.087282 0.999357
itgae.1 -| zgc:173552 -0.127749 0.999356
runx1 -| gpr84 -0.101888 0.999356
cbsa -| si:ch73-40i7.2 -0.062845 0.999356
hook1 -> fam107b 0.275025 0.999355
sftpbb -> si:dkey-126g1.9 0.11985 0.999354
gig2q -| chtf18 -0.197883 0.999353
dck -| apex1 -0.128946 0.999353
n6amt2 -> soul5 0.123967 0.999348
nip7 -| znhit3 -0.100191 0.999348
cdkn2d -> atad5a 0.210966 0.999347
soul5 -| grna -0.197186 0.999347
si:ch73-40i7.2 -| gabrp -0.159052 0.999346
hsp90ab1 -| si:ch73-237c6.1 -0.078936 0.999346
ms4a17a.10 -> si:dkey-257i7.5 0.495306 0.999345
tcea3 -> aurkb 0.263999 0.999345
tcea3 -> mki67 0.31189 0.999344
chchd10 -| smc2 -0.173719 0.999344
tuba8l4 -> marcksl1a 0.132117 0.999342
nadk2 -> txn 0.124358 0.999341
aga -| mrps35 -0.270298 0.999337
tomm40l -| cenpk -0.212565 0.999337
erg -| si:dkey-6i22.5 -0.22865 0.999332
ncaph -| ndc80 -0.141724 0.999332
mcoln3a -> si:ch211-74m13.3 0.110962 0.999331
si:ch211-161h7.4 -> nadk2 0.240692 0.99933
LOC100536757 -> ccr9a 0.123304 0.999328
cdc6 -> cdc6 0.189637 0.999327
ms4a17a.10 -| aga -0.104943 0.999327
chaf1b -| si:dkey-185e18.7 -0.098511 0.99932
smc4 -| gata2b -0.105451 0.999318
cth -> mgst2 0.101128 0.999318
si:ch211-266i6.3 -| si:dkey-22a1.3 -0.106296 0.999317
pdcd2l -| cenpn -0.224848 0.999315
csf3r -| pnrc2 -0.645779 0.999314
rap1b -| LOC100334934 -0.246116 0.999313
slc2a6 -> snu13b 0.968556 0.999312
poln -| pcbd1 -0.100297 0.999311
lygl1 -> spns3 0.084807 0.999311
itgae.1 -> marco 0.126897 0.99931
pfn1 -| LOC559066 -0.113185 0.999305
dsn1 -| cenpk -0.195568 0.999304
actb2 -> si:dkey-5n18.1 0.238441 0.999303
mgst2 -| si:dkey-185e18.7 -0.130903 0.999303
anxa1a -| arhgdig -0.465946 0.999302
amt -> znhit3 0.175623 0.999302
LOC100536757 -> slmapb 0.129122 0.9993
dsn1 -| mis18a -0.092875 0.9993
cd74a -| mgst2 -0.043686 0.999299
ncapd2 -| ctss2.2 -0.145555 0.999298
tcea3 -> hexb 0.254643 0.999297
apln -> gnai2b 0.086963 0.999297
prim2 -> chaf1b 0.200154 0.999296
anxa1a -| dennd2da -0.17947 0.999296
stmn1a -> e2f7 0.125775 0.999295
rap1b -| zgc:173552 -0.121528 0.999295
ncapd2 -| grn1 -0.284267 0.999292
runx1 -| cmklr1 -0.137347 0.999292
grna -| dachd -0.1266 0.99929
hook1 -> si:dkeyp-9d4.2 0.220766 0.999289
hsp90ab1 -| hexb -0.11048 0.999289
rpa3 -> si:ch211-161h7.4 0.188789 0.999288
cdc6 -| mnd1 -0.133262 0.999288
rrm2 -> slc3a2a 0.160724 0.999287
cenph -| chchd10 -0.152199 0.999285
rpsa -| marcksl1a -0.112767 0.999284
hsp90ab1 -| cfp -0.083164 0.999284
kif15 -| serpinb1 -0.35107 0.999283
tyw3 -| soul5 -0.132396 0.99928
rpl8 -> slc3a2a 0.051206 0.99928
txn -> ctss2.2 0.16109 0.999279
ncapd2 -| zgc:110224 -0.125273 0.999277
phkg1a -> gpr84 0.113437 0.999277
rps12 -> si:dkey-5n18.1 0.078966 0.999277
zgc:173915 -| si:dkey-56f14.7 -0.156679 0.999276
spns3 -| si:dkey-106l3.6 -0.208052 0.999274
ms4a17a.10 -> krcp 0.279096 0.999273
ms4a17a.10 -> ddit4 0.146699 0.999273
mgst2 -| atic -0.198547 0.999272
amt -> si:ch211-266i6.3 0.187835 0.99927
mthfd1b -| galm -0.095009 0.99927
mad2l1 -| hexb -0.176211 0.999269
n6amt2 -> zgc:86764 0.177307 0.999268
itga2b -| ncapg2 -0.19875 0.999266
si:ch211-26b3.4 -| marco -0.194643 0.999266
rpl28 -| fli1b -0.071665 0.999265
chaf1a -> chaf1b 0.223248 0.999261
chtf18 -| gig2q -0.071177 0.999261
si:dkey-185e18.7 -> dsn1 0.247104 0.999258
mis12 -| zgc:86764 -0.149926 0.999257
ube2t -| c24h7orf50 -0.142908 0.999256
si:ch211-266i6.3 -| si:ch211-74m13.3 -0.09161 0.999255
dtymk -> e2f7 0.116157 0.999254
npm1a -| gtse1 -0.056976 0.999254
rpl7 -> slc3a2a 0.050225 0.999254
anxa1a -| cdk6 -0.286129 0.99925
mnd1 -> haus1 0.197483 0.99925
cd74a -| si:dkey-88e18.2 -0.031319 0.99925
grap2a -> chaf1a 0.236712 0.999248
nsun3 -| ncapd2 -0.156103 0.999247
tnfrsf9a -| si:dkey-182g1.4 -0.044925 0.999246
cks1b -> ssuh2rs1 0.120889 0.999245
amt -| soul5 -0.135006 0.999244
socs7 -> gtse1 0.229939 0.999239
zgc:110540 -| cmklr1 -0.136104 0.999232
smc4 -| e2f7 -0.080315 0.99923
socs7 -> dsn1 0.448567 0.999229
pbk -> LOC100148591 0.322133 0.999229
si:dkey-88e18.2 -> si:dkey-188i13.7 0.261842 0.999228
smc4 -| nip7 -0.178216 0.999228
LOC100334934 -> ponzr1 0.194404 0.999227
arhgdig -| dsn1 -0.127925 0.999227
csf1rb -> si:busm1-266f07.2 0.133338 0.999226
si:ch211-26b3.4 -| si:ch211-117m20.5 -0.220638 0.999225
krcp -> si:dkey-261m9.17 0.194551 0.999224
cdca7b -> cdca7b 0.133202 0.999223
tirap -> si:ch73-40i7.2 0.082552 0.999223
rps27.1 -> si:dkey-56f14.7 0.067375 0.999221
spc24 -| aga -0.053324 0.999219
rpl36a -| pcbd1 -0.048509 0.999219
si:ch211-113a14.28 -> LOC795086 0.101915 0.999213
cd74a -| si:ch211-18i17.2 -0.068196 0.999211
si:dkey-106l3.6 -| si:ch211-284o19.8 -0.220133 0.99921
cbsa -> cdk6 0.26869 0.999208
gig2q -| spc25 -0.2576 0.999206
si:dkey-126g1.9 -> snu13b 0.968897 0.999205
si:dkey-185e18.7 -> mettl1 0.25302 0.999203
tcea3 -| fn1b -1.349597 0.999201
mcl1a -| slc3a2a -0.072843 0.999201
pane1 -| hexb -0.152493 0.999195
e2f7 -> mis18a 0.156146 0.999193
kif15 -| si:dkey-6i22.5 -0.160329 0.999192
socs7 -> aurkb 0.454146 0.999191
dachd -| ncaph2 -0.184789 0.999189
pbk -> dtymk 0.219078 0.999188
prc1b -> thyn1 0.186397 0.999187
arpc5a -> itgae.1 0.116485 0.999187
ssuh2rs1 -| rad51 -0.201273 0.999186
arpc5a -> si:ch211-117m20.5 0.083661 0.999186
slc3a2a -> grap2a 0.251207 0.999184
amt -> ndc80 0.218173 0.999183
rpl32 -> sc:d0284 0.039232 0.999182
haus5 -> LOC100148591 0.331309 0.999178
zgc:110540 -> chaf1b 0.220009 0.999177
si:dkey-182g1.4 -| eef1a1l1 -0.506165 0.999173
moxd1 -> efhd2 0.259489 0.999173
soul5 -| haus1 -0.207413 0.999171
cdc6 -| tomm40l -0.144361 0.99917
cd74a -| hexb -0.120658 0.999167
pbk -> si:dkey-6i22.5 0.165452 0.999166
si:ch211-113a14.28 -> esco2 0.188058 0.999164
sele -| marco -0.072175 0.999162
tfeb -| nadk2 -0.438352 0.999159
cenpk -> nadk2 0.20441 0.999159
LOC100536757 -| gig2q -0.076752 0.999157
larp4ab -> kcnf1a 0.161419 0.999154
serpinb1 -| ncapd2 -0.091652 0.999154
c24h7orf50 -| ppardb -0.091586 0.999153
si:dkey-261m9.12 -| rrm2 -0.090798 0.999152
npm1a -| slc3a2a -0.070807 0.999152
LOC100148591 -| si:dkey-261m9.17 -0.120601 0.999151
tcea3 -| tmsb4x -0.14227 0.99915
rps24 -| gata2b -0.047382 0.999148
apol1 -| sept12 -0.891984 0.999147
lig1 -> prc1b 0.163645 0.999147
rpl18a -> slc7a7 0.060807 0.999146
kcnf1a -> smc2 0.161893 0.999144
hspe1 -> mmp14b 0.249125 0.999142
srgn -> mgst2 0.038775 0.99914
cbsa -| ssuh2rs1 -0.124879 0.999132
spc25 -| si:dkey-185e18.7 -0.090439 0.999132
haus1 -| nkain1 -0.0861 0.999132
cox8b -> si:dkey-126g1.9 0.069073 0.999131
si:dkeyp-87d8.8 -| dennd2da -0.182796 0.999129
fli1b -| si:ch73-237c6.1 -0.116293 0.999128
si:dkey-261m9.17 -> fam129bb 0.091551 0.999125
rpl27 -> sc:d0284 0.035526 0.999125
si:dkey-1h24.6 -> dennd2da 0.295963 0.999124
gtse1 -> si:dkey-185e18.7 0.14317 0.999124
si:dkey-108k21.10 -> actb2 0.136447 0.999124
si:dkey-261m9.12 -| vwf -0.130173 0.999123
si:ch211-266i6.3 -> si:ch211-113a14.28 0.121792 0.999123
rap1b -| primpol -0.185482 0.999121
gig2q -| rps29 -0.614969 0.99912
si:dkey-182g1.4 -| gata1b -0.497743 0.999116
smc4 -| LOC100334934 -0.192279 0.99911
slmapb -> si:dkey-185e18.7 0.122669 0.999105
si:dkey-108k21.10 -| c24h7orf50 -0.211481 0.999104
itgb2 -| chtf8 -0.17786 0.999104
rap1b -| rad51 -0.173348 0.999104
cbsa -| cdc6 -0.182304 0.999102
slc2a6 -> n6amt2 0.305458 0.999099
itgb2 -| dhfr -0.321058 0.999098
znhit3 -> il1b 0.071812 0.999097
gng12a -| si:ch211-284o19.8 -0.23582 0.999095
slc2a6 -> amt 0.157217 0.999095
ms4a17a.10 -> rrm2 0.129831 0.99909
zgc:110224 -| gtse1 -0.113587 0.999087
haus5 -> poln 0.185724 0.999084
spc25 -| fam107b -0.12998 0.999084
si:dkey-6i22.5 -| krcp -0.117542 0.999084
galm -| atic -0.189822 0.999083
tat -| tyw3 -0.09386 0.999083
LOC101884755 -> si:ch211-74m13.3 0.138873 0.999082
si:ch211-266i6.3 -> scd 0.06965 0.999081
ncaph -> tcea3 0.095588 0.99908
fhl1b -> runx1 0.085577 0.999079
primpol -> atic 0.189451 0.999075
si:ch211-113a14.28 -> kif15 0.237367 0.999073
mcl1a -| n6amt2 -0.141984 0.999073
zgc:110540 -> smc2 0.230685 0.999072
tomm40l -| n6amt2 -0.157529 0.999072
cbsa -| c1qa -0.1365 0.999068
chaf1b -> atad5a 0.19989 0.999067
zgc:153405 -| chtf18 -0.169653 0.999064
zgc:153405 -> pnrc2 0.42605 0.999063
si:ch211-39k3.2 -> ms4a17a.6 0.134585 0.999061
prim2 -| ndc80 -0.114932 0.999061
si:dkeyp-87d8.8 -> e2f7 0.126161 0.99906
pcna -> kcnf1a 0.108561 0.99906
prim1 -| si:dkey-108k21.14 -0.047969 0.999058
cmklr1 -> si:ch211-74m13.3 0.119518 0.999053
si:dkey-257i7.5 -> si:dkey-56i24.1 0.182291 0.999051
c24h7orf50 -| tat -0.072242 0.999051
actb2 -> si:dkey-56m19.5 0.155173 0.99905
e2f7 -> ncaph2 0.288823 0.999048
rpl7 -> sftpbb 0.058088 0.999047
samsn1a -| esco2 -0.1774 0.999042
tfb1m -| chaf1b -0.198481 0.99904
rpl28 -| si:dkey-188i13.7 -0.057596 0.99904
cth -> si:dkey-22a1.3 0.134163 0.999039
anxa1a -> slc2a6 0.106387 0.999037
tyms -| poln -0.094219 0.999033
phkg1a -> si:ch211-264f5.2 0.093038 0.999033
fli1b -| thyn1 -0.157546 0.999032
runx1 -> cdkn2d 0.104729 0.999032
mad2l1 -| pus1 -0.143302 0.99903
mthfd1b -> slc7a7 0.110717 0.999028
si:dkey-185e18.7 -> tgfbi 0.0976 0.999028
kif15 -| zgc:110425 -0.31741 0.999027
spc25 -> zgc:86764 0.1815 0.999025
tcea3 -> zgc:153405 0.139162 0.999024
cmklr1 -| itgb3a -0.542227 0.999021
si:ch211-113a14.28 -> ponzr1 0.281978 0.99902
e2f7 -> mafba 0.192197 0.99902
top2a -> cth 0.116783 0.999018
lygl1 -| kif15 -0.139063 0.999013
hook1 -| mylk5 -0.142636 0.999008
pcbd1 -> zgc:136564 0.180897 0.999005
mis12 -| spc25 -0.157504 0.999004
im:6904482 -| tuba8l4 -0.653535 0.999001
nkain1 -> mrps35 0.21807 0.998995
rad51 -| amt -0.080072 0.998995
chaf1b -| si:ch211-113a14.18 -0.110666 0.998994
adoa -> mis12 0.231372 0.998993
larp4ab -| si:ch211-113a14.28 -0.077766 0.998993
pcbd1 -| si:busm1-266f07.2 -0.106082 0.998988
larp4ab -| si:dkey-102g19.3 -0.141969 0.998984
phkg1a -| cenpk -0.266468 0.99898
anxa1a -| snu13b -0.617293 0.998978
n6amt2 -> mnd1 0.163636 0.998976
arhgdig -| prc1b -0.082759 0.998975
pstpip1a -> dachd 0.226178 0.998974
cdc6 -> zgc:136564 0.146158 0.998972
slc2a6 -| fgl2a -0.944715 0.998971
c1qb -| kcnf1a -0.321256 0.998969
pcbd1 -> LOC100536757 0.156792 0.998969
si:dkey-56i24.1 -| im:6904482 -0.138194 0.998961
zgc:110425 -| ccna2 -0.134665 0.998961
slc2a6 -> ddx39ab 0.929375 0.99896
LOC795086 -| mylk5 -0.129992 0.99896
anxa1a -> cks1b 0.540434 0.998959
swap70b -| kcnf1a -0.336365 0.998957
wdr74 -> amt 0.112277 0.998957
zgc:136564 -> tirap 0.084626 0.998956
n6amt2 -> pnrc2 0.282719 0.998954
ncaph -| nsl1 -0.121776 0.998953
nsa2 -| mrps35 -0.087743 0.998952
rpl18 -> phkg1a 0.08724 0.998952
ncapd2 -| LOC570115 -0.094438 0.99895
socs7 -> smc4 0.437606 0.998949
cdk1 -| tat -0.135956 0.998946
ncf2 -| si:dkey-188i13.7 -0.110659 0.998946
ndc80 -| dsn1 -0.189626 0.998945
haus5 -| krcp -0.147084 0.998945
si:ch211-161h7.4 -> fzd8b 0.317081 0.998944
gig2q -| dtymk -0.281935 0.998944
si:ch211-113a14.18 -> cenpk 0.295125 0.998942
primpol -> grap2a 0.179007 0.99894
actb2 -> rbm47 0.168133 0.99894
lygl1 -| chaf1a -0.19215 0.998938
rpl18a -> cyp3c1 0.043609 0.998937
cox8b -> fam26f 0.118634 0.998936
metrn -> aga 0.094897 0.998935
slc2a6 -| runx1 -0.296113 0.998933
zgc:110224 -| e2f7 -0.103282 0.998933
LOC100148591 -> si:dkey-185e18.7 0.126598 0.998931
h3f3a -| si:ch211-113a14.22 -0.073488 0.998931
erg -| nip7 -0.291968 0.99893
prc1b -> c1qb 0.16715 0.99893
ccna2 -| cdk1 -0.218466 0.998928
ddx5 -| zgc:173915 -0.125956 0.998926
si:ch211-266i6.3 -| LOC101884755 -0.107209 0.998925
larp4ab -| tuba8l4 -0.492393 0.998922
c24h7orf50 -| tomm40l -0.137189 0.998922
larp4ab -| ncapg2 -0.1093 0.998917
cd74b -> si:dkey-56f14.7 0.105101 0.998916
si:dkey-22a1.3 -| gabrp -0.079412 0.998916
si:ch211-113a14.28 -> chtf8 0.304887 0.998914
rpl18a -> si:dkey-182g1.4 0.053127 0.998914
LOC100148591 -> galm 0.084546 0.998912
zgc:173552 -| tmsb4x -0.137551 0.99891
si:ch211-39k3.2 -> fam107b 0.192416 0.998907
spc25 -> nsl1 0.155415 0.998904
ssuh2rs1 -> znhit3 0.168837 0.998903
grn1 -> si:dkeyp-87d8.8 0.071008 0.998903
tgfbi -> rrm2 0.638531 0.9989
tgfbi -> e2f7 0.140858 0.998894
haus5 -| amt -0.100762 0.998893
ncapd2 -| c24h7orf50 -0.172333 0.998892
rps25 -> ephx2 0.055533 0.998892
chtf18 -| ssuh2rs1 -0.117428 0.998891
ncapd2 -| chaf1a -0.237708 0.99889
erg -| chaf1a -0.316701 0.998889
soul5 -| si:ch211-113a14.28 -0.122453 0.998886
rpl7 -> txn 0.082061 0.998883
spc25 -| thyn1 -0.142181 0.998878
atp1a3a -> si:dkey-88e18.2 0.081265 0.998876
si:dkey-172j4.3 -> zgc:158446 0.253057 0.998874
pdcd2l -> cd74a 0.617322 0.998873
si:dkeyp-9d4.2 -| zgc:173552 -0.161209 0.998872
sept12 -| dsn1 -0.159449 0.998871
erg -| aurkb -0.270755 0.998863
fam129bb -> runx1 0.224489 0.998857
LOC100536757 -| e2f7 -0.098987 0.998857
si:dkeyp-9d4.2 -| tomm40l -0.193135 0.998855
dachd -| scd -0.079515 0.998855
tyw3 -> ms4a17a.6 0.1341 0.998854
zgc:101000 -| si:dkey-108k21.10 -0.075624 0.998854
rpl34 -| nadk2 -0.133047 0.998852
pdcd2l -> ube2t 0.236701 0.998851
si:dkey-106l3.6 -| si:ch211-283g2.2 -0.119786 0.99885
haus5 -| wdr74 -0.118492 0.998847
lygl1 -| cth -0.08064 0.998847
zgc:153405 -| rad51 -0.203797 0.998846
gpr183a -> si:dkeyp-87d8.8 0.096902 0.998845
si:ch211-18i17.2 -> adoa 0.094719 0.998842
ppiaa -> c1qa 0.073606 0.998842
rpl10a -| tyms -0.112802 0.998841
cyb5r2 -| tomm40l -0.282259 0.998837
zgc:173915 -| metap1 -0.25013 0.998831
rad51 -| cenpn -0.113999 0.998831
marcksl1a -> caly 0.25401 0.99883
serpinb1 -| si:dkey-261m9.17 -0.097727 0.998828
si:dkey-172j4.3 -> pstpip1a 0.117034 0.998825
rpa3 -| marcksl1a -0.125639 0.998819
cdkn2d -> aga 0.073672 0.99881
tyms -| pbk -0.174265 0.998809
hspe1 -> metap1 0.239889 0.998808
wdr74 -| moxd1 -0.145684 0.998807
apex1 -> ms4a17a.10 0.10544 0.998804
zgc:110425 -> actb2 0.074342 0.998804
fam26f -| poln -0.197064 0.998803
slc2a6 -> kif15 0.289681 0.998801
susd1 -| ncaph -0.103632 0.998801
zgc:110540 -| pcbd1 -0.081419 0.998801
si:dkeyp-87d8.8 -| si:ch211-18i17.2 -0.132886 0.998799
rps25 -> c1qc 0.075367 0.998798
lygl1 -| tyms -0.222758 0.998795
chaf1a -> mis18a 0.149816 0.998795
gnai2b -> LOC100148591 0.161083 0.99879
mafba -| cd74b -0.380632 0.998788
rrm2 -| lamb1b -0.163398 0.998787
slc2a6 -> rrm2 0.637015 0.998786
pcbd1 -> c24h7orf50 0.205066 0.998783
zgc:153405 -> cth 0.127876 0.998782
gig2q -> thbs1 0.89127 0.998781
cdk1 -| fam107b -0.126365 0.998781
slc29a2 -> ponzr1 0.243463 0.998779
aurkb -> chtf8 0.316402 0.998778
phkg1a -> samsn1a 0.152891 0.998778
tomm40l -| znhit3 -0.115973 0.998776
chtf8 -| si:dkey-261m9.12 -0.073653 0.998774
cth -| slc2a6 -0.095242 0.998773
ncapg2 -> zgc:173552 0.151572 0.998771
tyms -| si:dkey-108k21.14 -0.04808 0.998771
cdk1 -> tmsb4x 0.082282 0.99877
tgfbi -> rad51 0.252583 0.998768
si:ch211-113a14.18 -> hexb 0.225159 0.998768
mcoln3a -| runx1 -0.194474 0.998764
rps25 -> illr4 0.061238 0.998764
chtf18 -| rpl35 -0.46981 0.998763
galm -> itgb2 0.220825 0.998763
mnd1 -> cdc6 0.192456 0.998763
rrm2 -> gtse1 0.177311 0.99876
ncapd2 -| larp4ab -0.219328 0.998757
cenph -| si:ch211-18i17.2 -0.093016 0.998756
pdcd2l -| mnd1 -0.220526 0.998754
esco2 -> si:ch211-113a14.18 0.200886 0.998752
gig2q -| ube2t -0.219566 0.998749
krcp -> c1qa 0.130105 0.998748
thbs1 -> fli1b 0.07128 0.998746
zgc:153405 -| tfb1m -0.170129 0.998744
pfn1 -| ccr9a -0.134991 0.998744
gig2q -| zgc:110425 -0.471216 0.99874
ncf2 -| gata1b -0.248818 0.998739
mis12 -> cdkn2d 0.135595 0.998737
rpl10a -| ssuh2rs1 -0.061226 0.998736
si:dkey-106l3.6 -> wdr74 0.148397 0.998735
si:ch211-113a14.28 -> ccna2 0.268122 0.998734
cyb5r2 -| si:dkey-106l3.6 -0.188759 0.998734
si:dkey-56i24.1 -| cenpn -0.143034 0.998729
ppiaa -> cyp3c1 0.038197 0.998727
si:dkey-182g1.4 -> cox8b 0.495416 0.998723
pstpip1a -| mrps35 -0.342459 0.998719
gfi1b -| zgc:158446 -0.090445 0.998719
c1qb -| thyn1 -0.212706 0.998718
vrk2 -| si:dkeyp-87d8.8 -0.121632 0.998717
si:dkey-261m9.17 -| pbk -0.246713 0.998714
LOC100334934 -> itgb2 0.161699 0.998711
ddit4 -> mettl1 0.285999 0.998708
top2a -| si:dkey-188i13.7 -0.156554 0.998705
csf3r -> mis12 0.266542 0.998704
ssuh2rs1 -| tomm40l -0.197603 0.998703
rpl18a -> ssuh2rs1 0.090214 0.998703
slmapb -> si:ch211-113a14.18 0.160437 0.9987
ripply2 -> nsun3 0.208153 0.998699
si:ch211-114n24.6 -| efhd2 -0.16586 0.998699
dennd2da -> si:dkey-88e18.2 0.069462 0.998698
ncapd2 -| dsn1 -0.205972 0.998697
mnd1 -> lig1 0.295289 0.998695
aurkb -| cbsa -0.099748 0.998692
si:ch211-18i17.2 -| LOC559066 -0.107445 0.998691
hsp90ab1 -| efhd2 -0.121421 0.998687
pdcd2l -> mki67 0.353251 0.998686
si:dkey-22a1.3 -| slc29a2 -0.203928 0.998684
h3f3a -| primpol -0.075839 0.998679
rps9 -> cfl1 0.075756 0.998677
dck -| wdr74 -0.069002 0.998675
actb2 -| gig2q -0.110837 0.998673
chaf1b -| si:ch211-39k3.2 -0.083438 0.998667
aga -> marcksl1a 0.230027 0.998664
fli1b -| efhd2 -0.211386 0.998664
chtf18 -| ponzr1 -0.159331 0.998664
tfb1m -| cks1b -0.384778 0.998663
tfb1m -| mgst2 -0.082334 0.998655
prc1b -> zgc:162184 0.063511 0.998654
LOC101885604 -| atic -0.26158 0.99865
ncaph -> znhit3 0.152304 0.998648
si:dkey-257i7.5 -> poln 0.160605 0.998647
si:ch211-266i6.3 -| pdcd2l -0.057848 0.998643
tat -> haus1 0.191596 0.998642
znhit3 -> si:dkey-56f14.7 0.123055 0.998642
hsp90ab1 -| mfap4 -0.09591 0.998642
npm1a -| poln -0.068668 0.998638
zgc:173915 -| runx1 -0.170589 0.998635
cks1b -| si:ch211-113a14.28 -0.071133 0.998634
metrn -| tfb1m -0.192455 0.998631
rpl11 -> cfl1 0.077872 0.99863
gig2q -| prim1 -0.376629 0.998621
prc1b -| mettl1 -0.226225 0.998621
itgae.1 -> mafba 0.156725 0.998616
mnd1 -> vwf 0.105021 0.998616
si:dkey-56f14.7 -| mcl1a -0.531166 0.998615
rps7 -| tomm40l -0.061513 0.998613
sgk3 -| ncapg2 -0.264339 0.998611
tgfbi -> dennd2da 0.203197 0.998611
zgc:198419 -| chchd10 -0.195974 0.998609
slc25a15a -| gabrp -0.140372 0.998609
spc25 -> wdr74 0.132006 0.998609
cdk1 -| dsn1 -0.173277 0.998606
ponzr1 -| dennd2da -0.1174 0.998605
limd2 -| caly -0.156349 0.998603
dachd -| chchd10 -0.185547 0.9986
si:dkey-111e8.5 -| si:dkey-188i13.7 -0.228042 0.998599
hexb -> si:ch211-266i6.3 0.139001 0.998599
rpl27 -> slc3a2a 0.04749 0.998597
gnb2l1 -| txn -0.1126 0.998592
znfl2a -| lamb1b -0.134666 0.99859
cox8b -> cfp 0.086353 0.99859
mrc1b -> efhd2 0.242959 0.998587
haus5 -| apex1 -0.22114 0.998586
